mol,stage,r_no,donor,acceptor,e2_kcal,de_au,f_au
mol_029_Z,sp2,1.6066,BD ( 1) C 9- C 10,BD*( 1) C 11- F 12,5.17,1.03,0.065
mol_029_Z,sp2,1.6066,BD ( 1) C 9- C 10,RY ( 1) C 8,1.03,2.0,0.041
mol_029_Z,sp2,1.6066,BD ( 1) C 9- C 10,RY ( 2) C 8,1.64,2.04,0.052
mol_029_Z,sp2,1.6066,BD ( 1) C 9- C 10,RY ( 2) C 11,1.12,2.2,0.044
mol_029_Z,sp2,1.6066,BD ( 1) C 9- C 10,RY ( 4) C 11,0.82,2.92,0.044
mol_029_Z,sp2,1.6066,BD ( 1) C 9- C 10,RY ( 1) H 24,0.6,1.54,0.027
mol_029_Z,sp2,1.6066,BD ( 1) C 9- H 23,BD*( 1) C 7- C 8,3.68,1.24,0.06
mol_029_Z,sp2,1.6066,BD ( 1) C 9- H 23,BD*( 1) C 8- H 22,0.96,1.1,0.029
mol_029_Z,sp2,1.6066,BD ( 1) C 9- H 23,BD*( 1) C 10- C 11,3.26,1.21,0.056
mol_029_Z,sp2,1.6066,BD ( 1) C 9- H 23,BD*( 1) C 10- H 24,0.9,1.09,0.028
mol_029_Z,sp2,1.6066,BD ( 1) C 9- H 23,RY ( 1) C 8,1.01,1.87,0.039
mol_029_Z,sp2,1.6066,BD ( 1) C 9- H 23,RY ( 1) C 10,0.95,1.87,0.038
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,BD*( 1) C 3- C 13,3.23,1.25,0.057
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,BD*( 1) C 9- C 10,2.06,1.38,0.048
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,BD*( 1) C 9- H 23,2.17,1.26,0.047
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,BD*( 1) C 10- H 24,1.04,1.25,0.032
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,BD*( 1) C 11- C 13,4.09,1.35,0.066
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,RY ( 1) C 9,1.24,2.04,0.045
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,RY ( 2) C 9,1.22,2.26,0.047
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,RY ( 1) F 12,0.51,1.41,0.024
mol_029_Z,sp2,1.6066,BD ( 1) C 10- C 11,RY ( 1) C 13,2.01,2.05,0.057
mol_029_Z,sp2,1.6066,BD ( 2) C 10- C 11,BD*( 2) C 7- C 13,30.31,0.4,0.099
mol_029_Z,sp2,1.6066,BD ( 2) C 10- C 11,BD*( 2) C 8- C 9,37.48,0.42,0.112
mol_029_Z,sp2,1.6066,BD ( 2) C 10- C 11,BD*( 2) C 10- C 11,0.87,0.4,0.017
mol_029_Z,sp2,1.6066,BD ( 2) C 10- C 11,RY ( 4) C 9,1.72,1.2,0.041
mol_029_Z,sp2,1.6066,BD ( 2) C 10- C 11,RY ( 2) F 12,1.06,1.1,0.03
mol_029_Z,sp2,1.6066,BD ( 2) C 10- C 11,RY ( 5) C 13,0.55,2.18,0.031
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,BD*( 1) C 8- C 9,3.36,1.24,0.058
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,BD*( 1) C 9- C 10,0.86,1.23,0.029
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,BD*( 1) C 9- H 23,0.85,1.11,0.027
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,BD*( 1) C 10- C 11,0.58,1.22,0.024
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,BD*( 1) C 11- F 12,2.57,0.91,0.043
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,BD*( 1) C 11- C 13,4.01,1.2,0.062
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,RY ( 1) C 9,1.08,1.89,0.04
mol_029_Z,sp2,1.6066,BD ( 1) C 10- H 24,RY ( 1) C 11,0.7,1.73,0.031
mol_029_Z,sp2,1.6066,BD ( 1) C 11- F 12,BD*( 1) C 7- C 13,1.34,1.67,0.042
mol_029_Z,sp2,1.6066,BD ( 1) C 11- F 12,BD*( 1) C 9- C 10,0.91,1.68,0.035
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,BD*( 2) N 2- C 3,1.1,0.8,0.026
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,BD*( 1) C 3- C 4,1.1,1.19,0.032
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,BD*( 1) C 3- C 13,3.09,1.26,0.056
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,BD*( 1) C 6- C 7,2.45,1.24,0.049
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,BD*( 1) C 7- C 13,4.4,1.37,0.069
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,BD*( 1) C 10- C 11,3.67,1.37,0.063
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,BD*( 1) C 10- H 24,1.66,1.25,0.041
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 1) C 3,0.64,1.68,0.029
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 2) C 3,0.66,1.7,0.03
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 5) C 3,0.65,3.19,0.041
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 9) C 3,0.55,3.99,0.042
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 1) C 7,1.1,2.33,0.045
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 3) C 7,0.99,2.2,0.042
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 5) C 7,0.6,3.27,0.04
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 1) C 10,1.49,2.03,0.049
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 2) C 10,0.79,1.97,0.035
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 6) C 10,0.53,2.18,0.03
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 3) C 13,0.64,2.28,0.034
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY ( 4) C 13,1.03,4.96,0.064
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY (10) C 13,0.52,4.4,0.043
mol_029_Z,sp2,1.6066,BD ( 1) C 11- C 13,RY (17) C 13,0.94,8.78,0.081
mol_029_Z,sp3,1.7066,LP ( 1) O 1,BD*( 1) C 3- C 4,0.74,1.11,0.026
mol_029_Z,sp3,1.7066,LP ( 1) O 1,RY ( 1) H 14,1.32,2.7,0.053
mol_029_Z,sp3,1.7066,LP ( 1) O 1,RY ( 1) H 15,1.36,2.62,0.053
mol_029_Z,sp3,1.7066,LP ( 1) N 2,BD*( 1) C 3- C 13,6.4,1.1,0.075
mol_029_Z,sp3,1.7066,LP ( 1) N 2,RY ( 1) C 3,7.96,1.45,0.096
mol_029_Z,sp3,1.7066,LP ( 1) F 12,BD*( 1) C 10- C 11,0.75,1.62,0.031
mol_029_Z,sp3,1.7066,LP ( 1) F 12,BD*( 1) C 11- C 13,1.03,1.6,0.036
mol_029_Z,sp3,1.7066,LP ( 1) F 12,RY ( 1) C 11,6.15,2.15,0.103
mol_029_Z,sp3,1.7066,LP ( 2) F 12,BD*( 1) C 10- C 11,6.88,1.17,0.08
mol_029_Z,sp3,1.7066,LP ( 2) F 12,BD*( 1) C 11- C 13,7.19,1.15,0.081
mol_029_Z,sp3,1.7066,LP ( 2) F 12,RY ( 2) C 11,0.5,2.04,0.029
mol_029_Z,sp3,1.7066,LP ( 2) F 12,RY ( 4) C 11,1.22,2.75,0.052
mol_029_Z,sp3,1.7066,LP ( 3) F 12,BD*( 2) C 10- C 11,26.36,0.59,0.111
mol_029_Z,sp3,1.7066,LP ( 3) F 12,RY ( 3) C 11,1.89,2.01,0.055
mol_029_Z,sp3,1.7066,BD ( 1) O 1- N 2,BD*( 1) C 3- C 4,5.16,1.13,0.068
mol_029_Z,sp3,1.7066,BD ( 1) O 1- N 2,BD*( 1) C 3- C 13,1.56,1.21,0.039
mol_029_Z,sp3,1.7066,BD ( 1) O 1- H 14,BD*( 2) N 2- C 3,0.69,0.94,0.023
mol_029_Z,sp3,1.7066,BD ( 1) N 2- C 3,BD*( 1) C 3- C 4,0.88,1.38,0.031
mol_029_Z,sp3,1.7066,BD ( 1) N 2- C 3,BD*( 1) C 3- C 13,2.3,1.46,0.052
mol_029_Z,sp3,1.7066,BD ( 1) N 2- C 3,BD*( 1) C 4- C 5,0.64,1.39,0.026
mol_029_Z,sp3,1.7066,BD ( 1) N 2- C 3,BD*( 1) C 7- C 13,0.69,1.58,0.03
mol_029_Z,sp3,1.7066,BD ( 1) N 2- C 3,RY ( 1) C 4,0.81,1.76,0.034
mol_029_Z,sp3,1.7066,BD ( 1) N 2- C 3,RY ( 2) C 13,0.91,2.08,0.039
mol_029_Z,sp3,1.7066,BD ( 1) N 2- C 3,RY ( 7) C 13,0.54,3.64,0.04
mol_029_Z,sp3,1.7066,BD ( 2) N 2- C 3,BD*( 1) C 4- C 5,0.62,0.93,0.021
mol_029_Z,sp3,1.7066,BD ( 2) N 2- C 3,BD*( 1) C 4- H 17,2.44,0.97,0.043
mol_029_Z,sp3,1.7066,BD ( 2) N 2- C 3,BD*( 1) C 7- C 13,0.79,1.13,0.027
mol_029_Z,sp3,1.7066,BD ( 2) N 2- C 3,BD*( 2) C 7- C 13,3.17,0.55,0.037
mol_029_Z,sp3,1.7066,BD ( 2) N 2- C 3,BD*( 1) C 11- C 13,1.16,1.1,0.032
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,BD*( 1) O 1- N 2,21.88,0.66,0.108
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,BD*( 1) N 2- C 3,1.03,1.3,0.033
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,BD*( 1) C 3- C 13,0.89,1.18,0.029
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,BD*( 1) C 5- H 18,0.79,1.16,0.027
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,BD*( 2) C 7- C 13,1.73,0.72,0.032
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,BD*( 1) C 11- C 13,1.75,1.27,0.042
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,RY ( 1) N 2,2.36,1.56,0.054
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,RY ( 2) C 5,0.57,1.45,0.026
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 4,RY ( 2) C 13,1.13,1.8,0.04
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) O 1- N 2,3.66,0.72,0.046
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) N 2- C 3,1.36,1.35,0.038
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) C 3- C 4,1.33,1.16,0.035
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) C 4- H 16,0.85,1.2,0.029
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) C 7- C 8,2.63,1.38,0.054
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) C 7- C 13,2.94,1.35,0.056
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) C 10- C 11,1.68,1.35,0.043
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) C 11- F 12,0.72,1.05,0.025
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,BD*( 1) C 11- C 13,2.28,1.33,0.049
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,RY ( 1) N 2,1.48,1.61,0.044
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,RY ( 1) C 4,1.38,1.53,0.041
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,RY ( 1) C 7,1.58,2.31,0.054
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,RY ( 1) C 11,1.28,1.87,0.044
mol_029_Z,sp3,1.7066,BD ( 1) C 3- C 13,RY ( 7) C 11,0.7,3.13,0.042
mol_029_Z,sp3,1.7066,BD ( 1) C 4- C 5,BD*( 1) O 1- N 2,1.02,0.62,0.023
mol_029_Z,sp3,1.7066,BD ( 1) C 4- C 5,BD*( 1) N 2- C 3,2.28,1.26,0.048
mol_029_Z,sp3,1.7066,BD ( 1) C 4- C 5,BD*( 2) N 2- C 3,1.34,0.69,0.027
mol_029_Z,sp3,1.7066,BD ( 1) C 4- C 5,BD*( 1) C 4- H 16,0.51,1.11,0.021
mol_029_Z,sp3,1.7066,BD ( 1) C 4- C 5,BD*( 1) C 6- H 20,1.65,1.12,0.038
mol_029_Z,sp3,1.7066,BD ( 1) C 4- C 5,RY ( 3) C 3,0.56,2.66,0.034
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 16,BD*( 1) O 1- N 2,0.95,0.57,0.021
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 16,BD*( 1) N 2- C 3,0.8,1.21,0.028
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 16,BD*( 2) N 2- C 3,2.09,0.64,0.033
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 16,BD*( 1) C 3- C 13,3.61,1.09,0.056
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 16,BD*( 1) C 5- H 18,1.13,1.07,0.031
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 16,BD*( 1) C 5- H 19,1.35,1.06,0.034
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 16,RY ( 1) C 5,0.66,1.5,0.028
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 17,BD*( 2) N 2- C 3,11.02,0.63,0.074
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 17,BD*( 1) C 5- C 6,1.93,1.02,0.04
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 17,BD*( 1) C 5- H 19,1.28,1.05,0.033
mol_029_Z,sp3,1.7066,BD ( 1) C 4- H 17,RY ( 2) C 3,0.69,1.51,0.029
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,BD*( 1) C 3- C 4,0.55,1.06,0.021
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,BD*( 1) C 4- H 17,1.07,1.09,0.03
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,BD*( 1) C 6- C 7,0.86,1.12,0.028
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,BD*( 1) C 6- H 20,0.53,1.11,0.022
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,BD*( 1) C 7- C 8,2.43,1.28,0.05
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,BD*( 2) C 7- C 13,3.38,0.68,0.043
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,RY ( 2) C 4,0.54,1.35,0.024
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,RY ( 3) C 4,0.54,1.64,0.027
mol_029_Z,sp3,1.7066,BD ( 1) C 5- C 6,RY ( 2) C 7,1.55,1.66,0.045
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 18,BD*( 1) C 3- C 4,2.34,0.99,0.043
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 18,BD*( 1) C 4- H 16,1.22,1.03,0.032
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 18,BD*( 1) C 6- C 7,2.98,1.06,0.05
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 19,BD*( 1) C 4- H 16,1.7,1.03,0.037
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 19,BD*( 1) C 4- H 17,1.28,1.03,0.032
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 19,BD*( 1) C 6- H 21,3.31,1.03,0.052
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 19,RY ( 2) C 4,0.59,1.29,0.025
mol_029_Z,sp3,1.7066,BD ( 1) C 5- H 19,RY ( 1) C 6,0.7,1.54,0.029
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,BD*( 1) C 5- C 6,0.73,1.1,0.025
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,BD*( 1) C 5- H 18,1.66,1.14,0.039
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,BD*( 1) C 6- H 20,0.56,1.14,0.022
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,BD*( 1) C 7- C 8,1.87,1.3,0.044
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,BD*( 1) C 7- C 13,1.43,1.28,0.038
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,BD*( 1) C 8- C 9,2.05,1.3,0.046
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,BD*( 1) C 11- C 13,3.0,1.25,0.055
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,RY ( 1) C 5,1.39,1.57,0.042
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,RY ( 1) C 8,1.95,1.94,0.055
mol_029_Z,sp3,1.7066,BD ( 1) C 6- C 7,RY ( 1) C 13,1.14,1.95,0.042
mol_029_Z,sp3,1.7066,BD ( 1) C 6- H 20,BD*( 1) C 4- C 5,3.5,1.0,0.053
mol_029_Z,sp3,1.7066,BD ( 1) C 6- H 20,BD*( 1) C 7- C 13,4.34,1.19,0.064
mol_029_Z,sp3,1.7066,BD ( 1) C 6- H 20,BD*( 2) C 7- C 13,0.65,0.61,0.018
mol_029_Z,sp3,1.7066,BD ( 1) C 6- H 21,BD*( 1) C 5- H 19,3.04,1.04,0.05
mol_029_Z,sp3,1.7066,BD ( 1) C 6- H 21,BD*( 1) C 7- C 8,1.24,1.21,0.035
mol_029_Z,sp3,1.7066,BD ( 1) C 6- H 21,BD*( 2) C 7- C 13,7.41,0.61,0.06
mol_029_Z,sp3,1.7066,BD ( 1) C 7- C 8,BD*( 1) C 3- C 13,3.14,1.22,0.055
mol_029_Z,sp3,1.7066,BD ( 1) C 7- C 8,BD*( 1) C 6- C 7,1.87,1.21,0.042
mol_029_Z,sp3,1.7066,BD ( 1) C 7- C 8,BD*( 1) C 7- C 13,2.74,1.34,0.054
mol_029_Z,sp3,1.7066,BD ( 1) C 7- C 8,BD*( 1) C 8- C 9,2.68,1.36,0.054
mol_029_Z,sp3,1.7066,BD ( 1) C 7- C 8,BD*( 1) C 8- H 22,1.24,1.22,0.035
