mol,stage,r_no,donor,acceptor,e2_kcal,de_au,f_au
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 7,BD*( 1) C 8 - C 9,0.74,1.26,0.027
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,RY*( 1) C 5,0.52,2.05,0.029
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,RY*( 2) C 5,1.08,2.16,0.043
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,RY*( 1) C 7,1.67,1.88,0.05
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,RY*( 1) C 9,1.12,1.65,0.039
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 2 - C 7,2.59,1.4,0.054
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 4 - C 5,3.49,1.35,0.061
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 5 - C 6,2.24,1.36,0.049
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 6 - C 7,2.54,1.4,0.053
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 8 - C 9,0.98,1.19,0.031
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 8 - H 20,0.59,1.19,0.024
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 8 - H 21,0.67,1.21,0.026
mol_020_E,scan_1,1.6259,BD ( 1) C 6 - C 8,BD*( 1) C 9 - H 22,1.79,1.21,0.042
mol_020_E,scan_1,1.6259,BD ( 1) C 7 - H 19,RY*( 1) C 2,1.59,2.03,0.051
mol_020_E,scan_1,1.6259,BD ( 1) C 7 - H 19,RY*( 1) C 6,1.61,2.04,0.051
mol_020_E,scan_1,1.6259,BD ( 1) C 7 - H 19,BD*( 1) C 2 - C 3,4.76,1.25,0.069
mol_020_E,scan_1,1.6259,BD ( 1) C 7 - H 19,BD*( 1) C 2 - C 7,1.34,1.27,0.037
mol_020_E,scan_1,1.6259,BD ( 1) C 7 - H 19,BD*( 1) C 5 - C 6,5.22,1.23,0.072
mol_020_E,scan_1,1.6259,BD ( 1) C 7 - H 19,BD*( 1) C 6 - C 7,1.29,1.27,0.036
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,RY*( 2) C 6,1.48,1.87,0.047
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,RY*( 2) C 10,1.02,1.73,0.038
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,BD*( 2) C 5 - C 6,1.38,0.77,0.033
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,BD*( 1) C 6 - C 7,3.05,1.38,0.058
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,BD*( 1) C 6 - C 8,1.2,1.21,0.034
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,BD*( 1) C 8 - H 21,0.58,1.19,0.023
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,BD*( 1) C 9 - C 10,0.66,1.16,0.025
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,BD*( 1) C 9 - H 22,0.65,1.19,0.025
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - C 9,BD*( 1) C 10 - H 24,2.23,1.16,0.045
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 20,RY*( 3) C 6,0.78,1.56,0.031
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 20,BD*( 2) C 5 - C 6,6.33,0.65,0.064
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 20,BD*( 1) C 6 - C 7,0.7,1.25,0.026
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 20,BD*( 1) C 9 - H 23,3.3,1.06,0.053
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 21,BD*( 1) C 5 - C 6,4.54,1.22,0.067
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 21,BD*( 2) C 5 - C 6,1.39,0.65,0.03
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 21,BD*( 1) C 6 - C 8,0.56,1.09,0.022
mol_020_E,scan_1,1.6259,BD ( 1) C 8 - H 21,BD*( 1) C 9 - C 10,3.44,1.04,0.053
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,RY*( 1) C 8,0.73,1.62,0.031
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,RY*( 2) C 11,0.78,1.9,0.034
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,BD*( 1) C 8 - C 9,0.65,1.2,0.025
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,BD*( 1) C 8 - H 21,1.9,1.22,0.043
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,BD*( 1) C 10 - C 11,1.13,1.17,0.033
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,BD*( 1) C 10 - H 24,0.81,1.18,0.028
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,BD*( 1) C 10 - H 25,0.77,1.17,0.027
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - C 10,BD*( 1) C 11 - N 12,4.38,1.33,0.068
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - H 22,BD*( 1) C 6 - C 8,3.03,1.09,0.051
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - H 22,BD*( 1) C 10 - C 11,4.39,1.03,0.06
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - H 22,BD*( 1) C 10 - H 25,0.72,1.03,0.024
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - H 23,RY*( 1) C 8,0.7,1.48,0.029
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - H 23,BD*( 1) C 8 - H 20,3.28,1.06,0.053
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - H 23,BD*( 1) C 10 - H 24,0.56,1.04,0.022
mol_020_E,scan_1,1.6259,BD ( 1) C 9 - H 23,BD*( 1) C 10 - H 25,3.49,1.03,0.054
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,RY*( 1) C 5,1.3,2.11,0.047
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,RY*( 1) C 9,0.95,1.71,0.036
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,RY*( 1) N 12,1.1,1.85,0.041
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,BD*( 1) C 4 - C 5,2.61,1.41,0.054
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,BD*( 1) C 5 - C 11,2.29,1.31,0.049
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,BD*( 1) C 9 - C 10,0.88,1.24,0.03
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,BD*( 1) C 9 - H 22,1.16,1.27,0.034
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,BD*( 1) C 11 - N 12,1.18,1.38,0.036
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - C 11,BD*( 1) N 12 - O 13,3.47,0.8,0.048
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 24,BD*( 1) C 5 - C 11,3.04,1.15,0.053
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 24,BD*( 1) C 8 - C 9,2.76,1.09,0.049
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 24,BD*( 1) C 9 - C 10,0.57,1.08,0.022
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 24,BD*( 1) C 9 - H 23,0.56,1.1,0.022
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 24,BD*( 2) C 11 - N 12,5.1,0.65,0.054
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 25,RY*( 1) C 9,0.54,1.54,0.026
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 25,RY*( 5) C 11,0.75,1.77,0.033
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 25,BD*( 1) C 5 - C 11,1.67,1.14,0.039
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 25,BD*( 1) C 9 - H 22,0.65,1.1,0.024
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 25,BD*( 1) C 9 - H 23,2.88,1.09,0.05
mol_020_E,scan_1,1.6259,BD ( 1) C 10 - H 25,BD*( 2) C 11 - N 12,10.45,0.65,0.076
mol_020_E,scan_1,1.6259,BD ( 1) C 11 - N 12,RY*( 1) C 5,1.27,2.41,0.049
mol_020_E,scan_1,1.6259,BD ( 1) C 11 - N 12,RY*( 1) C 11,1.03,1.99,0.04
mol_020_E,scan_1,1.6259,BD ( 1) C 11 - N 12,RY*( 1) O 13,0.53,2.21,0.03
mol_020_E,scan_1,1.6259,BD ( 1) C 11 - N 12,BD*( 1) C 5 - C 6,1.66,1.73,0.048
mol_020_E,scan_1,1.6259,BD ( 1) C 11 - N 12,BD*( 1) C 5 - C 11,1.71,1.61,0.047
mol_020_E,scan_1,1.6259,BD ( 1) C 11 - N 12,BD*( 1) C 10 - C 11,1.84,1.53,0.048
mol_020_E,scan_1,1.6259,BD ( 2) C 11 - N 12,RY*( 3) C 5,0.72,1.23,0.027
mol_020_E,scan_1,1.6259,BD ( 2) C 11 - N 12,BD*( 2) C 5 - C 6,4.84,0.56,0.052
mol_020_E,scan_1,1.6259,BD ( 2) C 11 - N 12,BD*( 1) C 10 - H 24,0.87,0.95,0.026
mol_020_E,scan_1,1.6259,BD ( 2) C 11 - N 12,BD*( 1) C 10 - H 25,1.45,0.93,0.033
mol_020_E,scan_1,1.6259,BD ( 2) C 11 - N 12,BD*( 1) O 13 - H 26,0.67,0.87,0.022
mol_020_E,scan_1,1.6259,BD ( 2) C 11 - N 12,BD*( 1) O 13 - H 27,0.64,0.87,0.021
mol_020_E,scan_1,1.6259,BD ( 1) N 12 - O 13,RY*( 2) C 11,1.03,2.0,0.041
mol_020_E,scan_1,1.6259,BD ( 1) N 12 - O 13,BD*( 1) C 5 - C 11,4.41,1.36,0.069
mol_020_E,scan_1,1.6259,BD ( 1) N 12 - O 13,BD*( 1) C 10 - C 11,0.72,1.28,0.027
mol_020_E,scan_1,1.6259,BD ( 1) O 13 - H 26,RY*( 2) H 27,0.57,2.63,0.035
mol_020_E,scan_1,1.6259,BD ( 1) O 13 - H 26,BD*( 2) C 11 - N 12,0.61,1.02,0.024
mol_020_E,scan_1,1.6259,BD ( 1) O 13 - H 27,RY*( 2) H 26,0.56,2.62,0.034
mol_020_E,scan_1,1.6259,BD ( 1) O 13 - H 27,BD*( 1) C 11 - N 12,0.62,1.59,0.028
mol_020_E,scan_1,1.6259,CR ( 1) C 1,RY*( 1) C 2,1.16,11.56,0.103
mol_020_E,scan_1,1.6259,CR ( 1) C 1,BD*( 1) C 2 - C 3,0.59,10.78,0.072
mol_020_E,scan_1,1.6259,CR ( 1) C 1,BD*( 1) C 2 - C 7,0.64,10.8,0.074
mol_020_E,scan_1,1.6259,CR ( 1) C 2,RY*( 3) C 1,1.14,11.03,0.1
mol_020_E,scan_1,1.6259,CR ( 1) C 2,RY*( 2) C 3,1.42,11.4,0.114
mol_020_E,scan_1,1.6259,CR ( 1) C 2,RY*( 2) C 7,1.25,11.24,0.106
mol_020_E,scan_1,1.6259,CR ( 1) C 2,BD*( 1) C 3 - C 4,0.66,10.85,0.076
mol_020_E,scan_1,1.6259,CR ( 1) C 2,BD*( 1) C 6 - C 7,0.8,10.84,0.083
mol_020_E,scan_1,1.6259,CR ( 1) C 3,RY*( 1) C 2,0.54,11.58,0.071
mol_020_E,scan_1,1.6259,CR ( 1) C 3,RY*( 2) C 2,1.77,11.4,0.127
mol_020_E,scan_1,1.6259,CR ( 1) C 3,RY*( 2) C 4,0.89,11.35,0.09
mol_020_E,scan_1,1.6259,CR ( 1) C 3,RY*( 4) C 4,0.69,11.31,0.079
mol_020_E,scan_1,1.6259,CR ( 1) C 3,BD*( 1) C 1 - C 2,0.75,10.66,0.08
mol_020_E,scan_1,1.6259,CR ( 1) C 3,BD*( 1) C 2 - C 7,0.72,10.82,0.079
mol_020_E,scan_1,1.6259,CR ( 1) C 3,BD*( 1) C 4 - C 5,0.81,10.77,0.084
mol_020_E,scan_1,1.6259,CR ( 1) C 4,RY*( 2) C 3,1.33,11.4,0.11
mol_020_E,scan_1,1.6259,CR ( 1) C 4,RY*( 2) C 5,1.67,11.59,0.124
mol_020_E,scan_1,1.6259,CR ( 1) C 4,BD*( 1) C 2 - C 3,0.78,10.81,0.082
mol_020_E,scan_1,1.6259,CR ( 1) C 4,BD*( 1) C 5 - C 6,0.91,10.8,0.089
mol_020_E,scan_1,1.6259,CR ( 1) C 4,BD*( 1) C 5 - C 11,0.95,10.68,0.091
mol_020_E,scan_1,1.6259,CR ( 1) C 5,RY*( 2) C 4,1.5,11.38,0.117
mol_020_E,scan_1,1.6259,CR ( 1) C 5,RY*( 2) C 6,1.63,11.34,0.121
mol_020_E,scan_1,1.6259,CR ( 1) C 5,RY*( 2) C 11,1.29,11.34,0.108
mol_020_E,scan_1,1.6259,CR ( 1) C 5,BD*( 1) C 3 - C 4,0.55,10.86,0.069
mol_020_E,scan_1,1.6259,CR ( 1) C 5,BD*( 1) C 5 - C 6,0.75,10.81,0.081
mol_020_E,scan_1,1.6259,CR ( 1) C 5,BD*( 1) C 6 - C 7,0.62,10.85,0.074
mol_020_E,scan_1,1.6259,CR ( 1) C 5,BD*( 1) C 6 - C 8,0.75,10.68,0.08
mol_020_E,scan_1,1.6259,CR ( 1) C 5,BD*( 1) C 10 - C 11,0.64,10.62,0.074
mol_020_E,scan_1,1.6259,CR ( 1) C 6,RY*( 1) C 5,1.64,11.49,0.123
mol_020_E,scan_1,1.6259,CR ( 1) C 6,RY*( 2) C 7,1.36,11.25,0.11
mol_020_E,scan_1,1.6259,CR ( 1) C 6,RY*( 3) C 8,0.78,11.24,0.083
mol_020_E,scan_1,1.6259,CR ( 1) C 6,BD*( 1) C 2 - C 7,0.76,10.85,0.082
mol_020_E,scan_1,1.6259,CR ( 1) C 6,BD*( 1) C 4 - C 5,0.82,10.8,0.085
mol_020_E,scan_1,1.6259,CR ( 1) C 6,BD*( 1) C 5 - C 11,0.83,10.69,0.085
mol_020_E,scan_1,1.6259,CR ( 1) C 7,RY*( 1) C 2,0.56,11.57,0.072
mol_020_E,scan_1,1.6259,CR ( 1) C 7,RY*( 2) C 2,1.96,11.4,0.134
mol_020_E,scan_1,1.6259,CR ( 1) C 7,RY*( 1) C 6,0.82,11.58,0.087
mol_020_E,scan_1,1.6259,CR ( 1) C 7,RY*( 2) C 6,0.59,11.3,0.073
mol_020_E,scan_1,1.6259,CR ( 1) C 7,RY*( 3) C 6,0.67,11.11,0.077
mol_020_E,scan_1,1.6259,CR ( 1) C 7,BD*( 1) C 1 - C 2,0.78,10.66,0.082
mol_020_E,scan_1,1.6259,CR ( 1) C 7,BD*( 1) C 2 - C 3,0.76,10.79,0.082
mol_020_E,scan_1,1.6259,CR ( 1) C 7,BD*( 1) C 5 - C 6,0.9,10.77,0.089
mol_020_E,scan_1,1.6259,CR ( 1) C 7,BD*( 1) C 6 - C 8,0.87,10.64,0.086
mol_020_E,scan_1,1.6259,CR ( 1) C 8,RY*( 1) C 6,1.11,11.59,0.101
mol_020_E,scan_1,1.6259,CR ( 1) C 8,BD*( 1) C 5 - C 6,0.6,10.79,0.072
mol_020_E,scan_1,1.6259,CR ( 1) C 8,BD*( 1) C 6 - C 7,0.58,10.82,0.071
mol_020_E,scan_1,1.6259,CR ( 1) C 10,RY*( 3) C 9,1.03,11.31,0.097
mol_020_E,scan_1,1.6259,CR ( 1) C 10,RY*( 1) C 11,0.56,11.09,0.07
mol_020_E,scan_1,1.6259,CR ( 1) C 10,RY*( 2) C 11,0.59,11.36,0.073
mol_020_E,scan_1,1.6259,CR ( 1) C 10,BD*( 1) C 5 - C 11,0.54,10.72,0.068
mol_020_E,scan_1,1.6259,CR ( 1) C 10,BD*( 1) C 11 - N 12,0.51,10.79,0.067
mol_020_E,scan_1,1.6259,CR ( 1) C 11,RY*( 1) C 5,0.61,11.59,0.075
mol_020_E,scan_1,1.6259,CR ( 1) C 11,RY*( 5) C 5,0.53,11.29,0.069
mol_020_E,scan_1,1.6259,CR ( 1) C 11,RY*( 4) C 10,0.57,11.33,0.072
mol_020_E,scan_1,1.6259,CR ( 1) C 11,RY*( 4) N 12,1.0,11.23,0.095
mol_020_E,scan_1,1.6259,CR ( 1) C 11,BD*( 1) C 4 - C 5,0.62,10.89,0.074
mol_020_E,scan_1,1.6259,CR ( 1) N 12,RY*( 1) C 11,5.32,15.27,0.255
mol_020_E,scan_1,1.6259,CR ( 1) N 12,BD*( 1) C 10 - C 11,0.98,14.81,0.108
mol_020_E,scan_1,1.6259,CR ( 1) N 12,BD*( 1) N 12 - O 13,1.52,14.38,0.135
mol_020_E,scan_1,1.6259,CR ( 1) O 13,RY*( 3) H 26,0.96,21.28,0.127
mol_020_E,scan_1,1.6259,CR ( 1) O 13,RY*( 3) H 27,0.94,21.25,0.126
mol_020_E,scan_1,1.6259,LP ( 1) N 12,RY*( 1) C 11,10.03,1.57,0.112
mol_020_E,scan_1,1.6259,LP ( 1) N 12,BD*( 1) C 10 - C 11,6.47,1.12,0.076
mol_020_E,scan_1,1.6259,LP ( 1) O 13,RY*( 1) H 26,1.59,2.53,0.057
mol_020_E,scan_1,1.6259,LP ( 1) O 13,RY*( 1) H 27,1.56,2.54,0.056
mol_020_E,scan_1,1.6259,LP ( 1) O 13,BD*( 1) C 5 - C 11,0.92,1.3,0.031
mol_020_E,scan_1,1.6259,LP ( 1) O 13,BD*( 1) C 9 - C 10,0.75,1.23,0.027
mol_020_E,scan_1,1.6259,BD*( 2) C 2 - C 7,RY*( 8) C 2,0.57,1.34,0.065
mol_020_E,scan_1,1.6259,BD*( 2) C 2 - C 7,RY*( 3) C 3,0.58,0.79,0.05
mol_020_E,scan_1,1.6259,BD*( 2) C 2 - C 7,RY*( 3) C 7,1.32,0.69,0.07
mol_020_E,scan_1,1.6259,BD*( 2) C 2 - C 7,RY*( 5) C 7,0.65,1.38,0.07
mol_020_E,scan_1,1.6259,BD*( 2) C 2 - C 7,BD*( 1) C 1 - H 15,0.76,0.4,0.04
mol_020_E,scan_1,1.6259,BD*( 2) C 2 - C 7,BD*( 1) C 1 - H 16,1.28,0.4,0.052
mol_020_E,scan_1,1.6259,BD*( 2) C 3 - C 4,RY*( 3) C 3,0.53,0.8,0.052
mol_020_E,scan_1,1.6259,BD*( 2) C 3 - C 4,RY*( 4) C 3,0.52,1.16,0.062
mol_020_E,scan_1,1.6259,BD*( 2) C 3 - C 4,RY*( 6) C 4,1.24,1.03,0.09
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,RY*( 3) C 4,0.52,1.08,0.046
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,RY*( 3) C 5,1.63,0.67,0.064
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,RY*( 4) C 5,0.52,1.62,0.056
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,RY*( 3) C 6,0.67,0.91,0.048
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,RY*( 4) C 6,0.61,1.49,0.059
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,RY*( 3) C 7,1.02,0.72,0.053
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,BD*( 2) C 2 - C 7,147.08,0.03,0.102
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,BD*( 2) C 3 - C 4,137.09,0.03,0.095
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,BD*( 1) C 8 - C 9,0.79,0.4,0.034
mol_020_E,scan_1,1.6259,BD*( 2) C 5 - C 6,BD*( 1) C 8 - H 20,2.61,0.4,0.062
mol_020_E,scan_1,1.6259,BD*( 2) C 11 - N 12,RY*( 3) C 11,0.88,1.56,0.102
mol_020_E,scan_1,1.6259,BD*( 2) C 11 - N 12,RY*( 2) N 12,0.9,0.86,0.076
mol_020_E,scan_1,1.6259,BD*( 2) C 11 - N 12,BD*( 2) C 5 - C 6,66.86,0.04,0.079
mol_020_E,scan_1,1.6259,BD*( 2) C 11 - N 12,BD*( 1) C 10 - H 24,0.73,0.42,0.047
mol_020_E,scan_1,1.6259,BD*( 2) C 11 - N 12,BD*( 1) C 10 - H 25,1.28,0.41,0.061
mol_020_E,scan_1,1.6259,BD*( 2) C 11 - N 12,BD*( 1) C 11 - N 12,0.64,0.57,0.051
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - C 2,RY*( 1) C 3,1.59,1.93,0.05
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - C 2,RY*( 1) C 7,1.48,1.88,0.047
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - C 2,BD*( 1) C 1 - H 16,0.53,1.22,0.023
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - C 2,BD*( 1) C 2 - C 3,2.0,1.38,0.047
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - C 2,BD*( 1) C 2 - C 7,1.91,1.37,0.046
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - C 2,BD*( 1) C 3 - C 4,2.84,1.39,0.056
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - C 2,BD*( 1) C 6 - C 7,2.95,1.4,0.057
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - H 14,LP*( 1) C 2,2.99,0.47,0.044
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - H 14,BD*( 1) C 2 - C 3,4.08,1.23,0.063
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - H 15,LP*( 1) C 2,1.31,0.48,0.029
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - H 15,BD*( 1) C 2 - C 7,4.73,1.22,0.068
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - H 16,LP*( 1) C 2,10.16,0.47,0.081
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - H 16,RY*( 3) C 2,0.99,1.62,0.036
mol_020_E,scan_2,2.0259,BD ( 1) C 1 - H 16,BD*( 1) C 2 - C 3,0.85,1.22,0.029
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,RY*( 1) C 1,1.06,1.51,0.036
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,RY*( 2) C 4,2.25,1.97,0.06
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,RY*( 1) C 7,0.92,1.95,0.038
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,RY*( 2) C 7,0.84,1.88,0.036
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,BD*( 1) C 1 - C 2,1.75,1.31,0.043
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,BD*( 1) C 1 - H 14,0.7,1.29,0.027
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,BD*( 1) C 2 - C 7,2.93,1.44,0.058
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,BD*( 1) C 3 - C 4,3.57,1.46,0.065
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,BD*( 1) C 3 - H 17,1.24,1.32,0.036
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,BD*( 1) C 4 - H 18,2.63,1.3,0.052
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 3,BD*( 1) C 7 - H 19,2.76,1.31,0.054
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,RY*( 1) C 1,1.17,1.51,0.038
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,RY*( 1) C 3,1.09,1.99,0.042
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,RY*( 2) C 3,0.72,2.03,0.034
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,RY*( 1) C 6,0.8,2.2,0.038
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,RY*( 2) C 6,0.86,1.83,0.036
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,RY*( 3) C 6,1.28,1.92,0.044
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,BD*( 1) C 1 - C 2,1.63,1.31,0.041
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,BD*( 1) C 1 - H 15,0.81,1.29,0.029
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,BD*( 1) C 2 - C 3,2.87,1.45,0.058
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,BD*( 1) C 3 - H 17,2.7,1.31,0.053
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,BD*( 1) C 6 - C 7,4.55,1.47,0.073
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,BD*( 1) C 6 - C 8,4.38,1.29,0.067
mol_020_E,scan_2,2.0259,BD ( 1) C 2 - C 7,BD*( 1) C 7 - H 19,1.2,1.3,0.035
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,LP ( 1) C 5,0.87,0.65,0.03
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,RY*( 1) C 2,0.92,2.25,0.041
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,RY*( 2) C 2,1.7,2.07,0.053
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,RY*( 1) C 5,1.63,1.94,0.05
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,RY*( 3) C 5,1.1,2.02,0.042
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,BD*( 1) C 1 - C 2,3.56,1.33,0.061
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,BD*( 1) C 2 - C 3,3.65,1.46,0.065
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,BD*( 1) C 3 - H 17,1.11,1.33,0.034
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,BD*( 1) C 4 - C 5,3.99,1.43,0.068
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,BD*( 1) C 4 - H 18,1.27,1.32,0.037
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - C 4,BD*( 1) C 5 - C 11,5.22,1.24,0.073
mol_020_E,scan_2,2.0259,BD ( 2) C 3 - C 4,LP*( 1) C 2,82.72,0.22,0.14
mol_020_E,scan_2,2.0259,BD ( 2) C 3 - C 4,LP ( 1) C 5,63.91,0.16,0.112
mol_020_E,scan_2,2.0259,BD ( 2) C 3 - C 4,RY*( 6) C 5,0.64,1.59,0.031
mol_020_E,scan_2,2.0259,BD ( 2) C 3 - C 4,BD*( 2) C 3 - C 4,0.61,0.4,0.014
mol_020_E,scan_2,2.0259,BD ( 2) C 3 - C 4,BD*( 1) C 5 - C 11,1.02,0.75,0.027
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - H 17,RY*( 1) C 2,1.64,2.04,0.052
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - H 17,RY*( 1) C 4,1.07,1.71,0.038
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - H 17,BD*( 1) C 2 - C 3,1.24,1.26,0.035
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - H 17,BD*( 1) C 2 - C 7,4.98,1.25,0.07
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - H 17,BD*( 1) C 3 - C 4,0.94,1.27,0.031
mol_020_E,scan_2,2.0259,BD ( 1) C 3 - H 17,BD*( 1) C 4 - C 5,4.15,1.23,0.064
